date,time,location,growth
2020-06-04,134,South,204
2020-06-04,134,South West,78
2020-06-05,135,Mid West,274
2020-06-05,135,Mountain West,17
2020-06-05,135,North East,427
2020-06-05,135,Other,2
2020-06-05,135,Pacific West,73
2020-06-05,135,South,154
2020-06-05,135,South West,59
2020-06-06,136,Mid West,248
2020-06-06,136,Mountain West,22
2020-06-06,136,North East,284
2020-06-06,136,Other,5
2020-06-06,136,Pacific West,98
2020-06-06,136,South,192
2020-06-06,136,South West,49
2020-06-07,137,Mid West,169
2020-06-07,137,Mountain West,5
2020-06-07,137,North East,275
2020-06-07,137,Other,5
2020-06-07,137,Pacific West,82
2020-06-07,137,South,107
2020-06-07,137,South West,57
2020-06-08,138,Mid West,99
2020-06-08,138,Mountain West,1
2020-06-08,138,North East,232
2020-06-08,138,Other,6
2020-06-08,138,Pacific West,31
2020-06-08,138,South,51
2020-06-08,138,South West,23
2020-06-09,139,Mid West,110
2020-06-09,139,Mountain West,23
2020-06-09,139,North East,187
2020-06-09,139,Other,2
2020-06-09,139,Pacific West,30
2020-06-09,139,South,125
2020-06-09,139,South West,22
2020-06-10,140,Mid West,196
2020-06-10,140,Mountain West,19
2020-06-10,140,North East,310
2020-06-10,140,Other,4
2020-06-10,140,Pacific West,109
2020-06-10,140,South,246
2020-06-10,140,South West,45
2020-06-11,141,Mid West,198
2020-06-11,141,Mountain West,24
2020-06-11,141,North East,307
2020-06-11,141,Other,5
2020-06-11,141,Pacific West,109
2020-06-11,141,South,188
2020-06-11,141,South West,67
2020-06-12,142,Mid West,239
2020-06-12,142,Mountain West,23
2020-06-12,142,North East,235
2020-06-12,142,Other,4
2020-06-12,142,Pacific West,100
2020-06-12,142,South,178
2020-06-12,142,South West,77
2020-06-13,143,Mid West,173
2020-06-13,143,Mountain West,12
2020-06-13,143,North East,340
2020-06-13,143,Other,6
2020-06-13,143,Pacific West,57
2020-06-13,143,South,178
2020-06-13,143,South West,57
2020-06-14,144,Mid West,143
2020-06-14,144,Mountain West,16
2020-06-14,144,North East,308
2020-06-14,144,Other,5
2020-06-14,144,Pacific West,107
2020-06-14,144,South,125
2020-06-14,144,South West,70
2020-06-15,145,Mid West,59
2020-06-15,145,Mountain West,3
2020-06-15,145,North East,151
2020-06-15,145,Other,5
2020-06-15,145,Pacific West,30
2020-06-15,145,South,37
2020-06-15,145,South West,32
2020-06-16,146,Mid West,75
2020-06-16,146,Mountain West,13
2020-06-16,146,North East,147
2020-06-16,146,Other,0
2020-06-16,146,Pacific West,22
2020-06-16,146,South,92
2020-06-16,146,South West,38
2020-06-17,147,Mid West,169
2020-06-17,147,Mountain West,17
2020-06-17,147,North East,235
2020-06-17,147,Other,5
2020-06-17,147,Pacific West,99
2020-06-17,147,South,214
2020-06-17,147,South West,84
2020-06-18,148,Mid West,186
2020-06-18,148,Mountain West,25
2020-06-18,148,North East,203
2020-06-18,148,Other,3
2020-06-18,148,Pacific West,67
2020-06-18,148,South,181
2020-06-18,148,South West,63
2020-06-19,149,Mid West,191
2020-06-19,149,Mountain West,13
2020-06-19,149,North East,181
2020-06-19,149,Other,4
2020-06-19,149,Pacific West,107
2020-06-19,149,South,130
2020-06-19,149,South West,79
2020-06-20,150,Mid West,154
2020-06-20,150,Mountain West,14
2020-06-20,150,North East,163
2020-06-20,150,Other,3
2020-06-20,150,Pacific West,82
2020-06-20,150,South,171
2020-06-20,150,South West,75
2020-06-21,151,Mid West,142
2020-06-21,151,Mountain West,11
2020-06-21,151,North East,193
2020-06-21,151,Other,1
2020-06-21,151,Pacific West,79
2020-06-21,151,South,126
2020-06-21,151,South West,57
2020-06-22,152,Mid West,58
2020-06-22,152,Mountain West,4
2020-06-22,152,North East,112
2020-06-22,152,Other,4
2020-06-22,152,Pacific West,27
2020-06-22,152,South,69
2020-06-22,152,South West,22
2020-06-23,153,Mid West,67
2020-06-23,153,Mountain West,7
2020-06-23,153,North East,104
2020-06-23,153,Other,2
2020-06-23,153,Pacific West,59
2020-06-23,153,South,126
2020-06-23,153,South West,24
2020-06-24,154,Mid West,132
2020-06-24,154,Mountain West,22
2020-06-24,154,North East,274
2020-06-24,154,Other,2
2020-06-24,154,Pacific West,68
2020-06-24,154,South,255
2020-06-24,154,South West,86
2020-06-25,155,Mid West,125
2020-06-25,155,Mountain West,4
2020-06-25,155,North East,211
2020-06-25,155,Other,4
2020-06-25,155,Pacific West,111
2020-06-25,155,South,186
2020-06-25,155,South West,121
2020-06-26,156,Mid West,115
2020-06-26,156,Mountain West,5
2020-06-26,156,North East,77
2020-06-26,156,Other,4
2020-06-26,156,Pacific West,90
2020-06-26,156,South,169
2020-06-26,156,South West,88
2020-06-27,157,Mid West,100
2020-06-27,157,Mountain West,10
2020-06-27,157,North East,174
2020-06-27,157,Other,3
2020-06-27,157,Pacific West,73
2020-06-27,157,South,171
2020-06-27,157,South West,93
2020-06-28,158,Mid West,114
2020-06-28,158,Mountain West,5
2020-06-28,158,North East,129
2020-06-28,158,Other,3
2020-06-28,158,Pacific West,38
2020-06-28,158,South,120
2020-06-28,158,South West,94
2020-06-29,159,Mid West,44
2020-06-29,159,Mountain West,2
2020-06-29,159,North East,92
2020-06-29,159,Other,3
2020-06-29,159,Pacific West,33
2020-06-29,159,South,65
2020-06-29,159,South West,46
2020-06-30,160,Mid West,59
2020-06-30,160,Mountain West,10
2020-06-30,160,North East,122
2020-06-30,160,Other,1
2020-06-30,160,Pacific West,63
2020-06-30,160,South,92
2020-06-30,160,South West,43
2020-07-01,161,Mid West,135
2020-07-01,161,Mountain West,17
2020-07-01,161,North East,55
2020-07-01,161,Other,0
2020-07-01,161,Pacific West,114
2020-07-01,161,South,223
2020-07-01,161,South West,95
2020-07-02,162,Mid West,92
2020-07-02,162,Mountain West,12
2020-07-02,162,North East,142
2020-07-02,162,Other,2
2020-07-02,162,Pacific West,95
2020-07-02,162,South,202
2020-07-02,162,South West,146
2020-07-03,163,Mid West,137
2020-07-03,163,Mountain West,21
2020-07-03,163,North East,144
2020-07-03,163,Other,1
2020-07-03,163,Pacific West,100
2020-07-03,163,South,210
2020-07-03,163,South West,109
2020-07-04,164,Mid West,63
2020-07-04,164,Mountain West,10
2020-07-04,164,North East,211
2020-07-04,164,Other,2
2020-07-04,164,Pacific West,62
2020-07-04,164,South,197
2020-07-04,164,South West,114
2020-07-05,165,Mid West,28
2020-07-05,165,Mountain West,2
2020-07-05,165,North East,83
2020-07-05,165,Other,3
2020-07-05,165,Pacific West,26
2020-07-05,165,South,60
2020-07-05,165,South West,78
2020-07-06,166,Mid West,25
2020-07-06,166,Mountain West,7
2020-07-06,166,North East,86
2020-07-06,166,Other,2
2020-07-06,166,Pacific West,46
2020-07-06,166,South,67
2020-07-06,166,South West,64
2020-07-07,167,Mid West,39
2020-07-07,167,Mountain West,0
2020-07-07,167,North East,58
2020-07-07,167,Other,2
2020-07-07,167,Pacific West,78
2020-07-07,167,South,113
2020-07-07,167,South West,74
2020-07-08,168,Mid West,382
2020-07-08,168,Mountain West,21
2020-07-08,168,North East,147
2020-07-08,168,Other,2
2020-07-08,168,Pacific West,153
2020-07-08,168,South,269
2020-07-08,168,South West,236
2020-07-09,169,Mid West,106
2020-07-09,169,Mountain West,24
2020-07-09,169,North East,144
2020-07-09,169,Other,5
2020-07-09,169,Pacific West,159
2020-07-09,169,South,254
2020-07-09,169,South West,163
2020-07-10,170,Mid West,80
2020-07-10,170,Mountain West,28
2020-07-10,170,North East,222
2020-07-10,170,Other,4
2020-07-10,170,Pacific West,162
2020-07-10,170,South,271
2020-07-10,170,South West,232
2020-07-11,171,Mid West,101
2020-07-11,171,Mountain West,32
2020-07-11,171,North East,151
2020-07-11,171,Other,0
2020-07-11,171,Pacific West,113
2020-07-11,171,South,290
2020-07-11,171,South West,132
2020-07-12,172,Mid West,92
2020-07-12,172,Mountain West,21
2020-07-12,172,North East,104
2020-07-12,172,Other,8
2020-07-12,172,Pacific West,72
2020-07-12,172,South,240
2020-07-12,172,South West,166
2020-07-13,173,Mid West,59
2020-07-13,173,Mountain West,4
2020-07-13,173,North East,48
2020-07-13,173,Other,0
2020-07-13,173,Pacific West,40
2020-07-13,173,South,122
2020-07-13,173,South West,197
2020-07-14,174,Mid West,52
2020-07-14,174,Mountain West,6
2020-07-14,174,North East,99
2020-07-14,174,Other,0
2020-07-14,174,Pacific West,5
2020-07-14,174,South,104
2020-07-14,174,South West,108
2020-07-15,175,Mid West,71
2020-07-15,175,Mountain West,44
2020-07-15,175,North East,75
2020-07-15,175,Other,2
2020-07-15,175,Pacific West,173
2020-07-15,175,South,348
2020-07-15,175,South West,199
2020-07-16,176,Mid West,86
2020-07-16,176,Mountain West,26
2020-07-16,176,North East,145
2020-07-16,176,Other,5
2020-07-16,176,Pacific West,145
2020-07-16,176,South,299
2020-07-16,176,South West,267
2020-07-17,177,Mid West,119
2020-07-17,177,Mountain West,17
2020-07-17,177,North East,96
2020-07-17,177,Other,4
2020-07-17,177,Pacific West,122
2020-07-17,177,South,361
2020-07-17,177,South West,244
2020-07-18,178,Mid West,70
2020-07-18,178,Mountain West,24
2020-07-18,178,North East,110
2020-07-18,178,Other,8
2020-07-18,178,Pacific West,127
2020-07-18,178,South,326
2020-07-18,178,South West,252
2020-07-19,179,Mid West,96
2020-07-19,179,Mountain West,19
2020-07-19,179,North East,71
2020-07-19,179,Other,2
2020-07-19,179,Pacific West,114
2020-07-19,179,South,274
2020-07-19,179,South West,291
2020-07-20,180,Mid West,70
2020-07-20,180,Mountain West,2
2020-07-20,180,North East,56
2020-07-20,180,Other,0
2020-07-20,180,Pacific West,19
2020-07-20,180,South,170
2020-07-20,180,South West,145
2020-07-21,181,Mid West,69
2020-07-21,181,Mountain West,15
2020-07-21,181,North East,44
2020-07-21,181,Other,3
2020-07-21,181,Pacific West,63
2020-07-21,181,South,180
2020-07-21,181,South West,161
2020-07-22,182,Mid West,121
2020-07-22,182,Mountain West,43
2020-07-22,182,North East,103
2020-07-22,182,Other,1
2020-07-22,182,Pacific West,137
2020-07-22,182,South,431
2020-07-22,182,South West,271
2020-07-23,183,Mid West,117
2020-07-23,183,Mountain West,56
2020-07-23,183,North East,65
2020-07-23,183,Other,6
2020-07-23,183,Pacific West,166
2020-07-23,183,South,495
2020-07-23,183,South West,302
2020-07-24,184,Mid West,130
2020-07-24,184,Mountain West,31
2020-07-24,184,North East,81
2020-07-24,184,Other,4
2020-07-24,184,Pacific West,171
2020-07-24,184,South,388
2020-07-24,184,South West,293
2020-07-25,185,Mid West,109
2020-07-25,185,Mountain West,32
2020-07-25,185,North East,151
2020-07-25,185,Other,3
2020-07-25,185,Pacific West,158
2020-07-25,185,South,440
2020-07-25,185,South West,255
2020-07-26,186,Mid West,50
2020-07-26,186,Mountain West,17
2020-07-26,186,North East,56
2020-07-26,186,Other,10
2020-07-26,186,Pacific West,74
2020-07-26,186,South,354
2020-07-26,186,South West,312
2020-07-27,187,Mid West,45
2020-07-27,187,Mountain West,2
2020-07-27,187,North East,57
2020-07-27,187,Other,0
2020-07-27,187,Pacific West,51
2020-07-27,187,South,205
2020-07-27,187,South West,139
2020-07-28,188,Mid West,94
2020-07-28,188,Mountain West,24
2020-07-28,188,North East,52
2020-07-28,188,Other,1
2020-07-28,188,Pacific West,64
2020-07-28,188,South,202
2020-07-28,188,South West,693
2020-07-29,189,Mid West,152
2020-07-29,189,Mountain West,46
2020-07-29,189,North East,93
2020-07-29,189,Other,9
2020-07-29,189,Pacific West,230
2020-07-29,189,South,457
2020-07-29,189,South West,383
2020-07-30,190,Mid West,135
2020-07-30,190,Mountain West,58
2020-07-30,190,North East,47
2020-07-30,190,Other,4
2020-07-30,190,Pacific West,244
2020-07-30,190,South,579
2020-07-30,190,South West,346
2020-07-31,191,Mid West,141
2020-07-31,191,Mountain West,34
2020-07-31,191,North East,74
2020-07-31,191,Other,3
2020-07-31,191,Pacific West,133
2020-07-31,191,South,530
2020-07-31,191,South West,301
2020-08-01,192,Mid West,135
2020-08-01,192,Mountain West,65
2020-08-01,192,North East,79
2020-08-01,192,Other,6
2020-08-01,192,Pacific West,194
2020-08-01,192,South,573
2020-08-01,192,South West,193
2020-08-02,193,Mid West,81
2020-08-02,193,Mountain West,24
2020-08-02,193,North East,63
2020-08-02,193,Other,6
2020-08-02,193,Pacific West,163
2020-08-02,193,South,439
2020-08-02,193,South West,335
2020-08-03,194,Mid West,58
2020-08-03,194,Mountain West,1
2020-08-03,194,North East,45
2020-08-03,194,Other,6
2020-08-03,194,Pacific West,56
2020-08-03,194,South,217
2020-08-03,194,South West,29
2020-08-04,195,Mid West,60
2020-08-04,195,Mountain West,25
2020-08-04,195,North East,35
2020-08-04,195,Other,0
2020-08-04,195,Pacific West,52
2020-08-04,195,South,214
2020-08-04,195,South West,165
2020-08-05,196,Mid West,121
2020-08-05,196,Mountain West,37
2020-08-05,196,North East,59
2020-08-05,196,Other,8
2020-08-05,196,Pacific West,268
2020-08-05,196,South,578
2020-08-05,196,South West,285
2020-08-06,197,Mid West,140
2020-08-06,197,Mountain West,44
2020-08-06,197,North East,33
2020-08-06,197,Other,9
2020-08-06,197,Pacific West,134
2020-08-06,197,South,560
2020-08-06,197,South West,462
2020-08-07,198,Mid West,129
2020-08-07,198,Mountain West,20
2020-08-07,198,North East,89
2020-08-07,198,Other,13
2020-08-07,198,Pacific West,245
2020-08-07,198,South,423
2020-08-07,198,South West,328
2020-08-08,199,Mid West,146
2020-08-08,199,Mountain West,42
2020-08-08,199,North East,54
2020-08-08,199,Other,9
2020-08-08,199,Pacific West,142
2020-08-08,199,South,481
2020-08-08,199,South West,362
2020-08-09,200,Mid West,86
2020-08-09,200,Mountain West,40
2020-08-09,200,North East,75
2020-08-09,200,Other,10
2020-08-09,200,Pacific West,198
2020-08-09,200,South,406
2020-08-09,200,South West,274
2020-08-10,201,Mid West,36
2020-08-10,201,Mountain West,12
2020-08-10,201,North East,31
2020-08-10,201,Other,6
2020-08-10,201,Pacific West,71
2020-08-10,201,South,243
2020-08-10,201,South West,120
2020-08-11,202,Mid West,46
2020-08-11,202,Mountain West,21
2020-08-11,202,North East,31
2020-08-11,202,Other,0
2020-08-11,202,Pacific West,112
2020-08-11,202,South,240
2020-08-11,202,South West,92
2020-08-12,203,Mid West,146
2020-08-12,203,Mountain West,44
2020-08-12,203,North East,71
2020-08-12,203,Other,10
2020-08-12,203,Pacific West,77
2020-08-12,203,South,675
2020-08-12,203,South West,26
2020-08-13,204,Mid West,126
2020-08-13,204,Mountain West,21
2020-08-13,204,North East,74
2020-08-13,204,Other,8
2020-08-13,204,Pacific West,250
2020-08-13,204,South,573
2020-08-13,204,South West,458
2020-08-14,205,Mid West,123
2020-08-14,205,Mountain West,50
2020-08-14,205,North East,57
2020-08-14,205,Other,12
2020-08-14,205,Pacific West,139
2020-08-14,205,South,404
2020-08-14,205,South West,275
2020-08-15,206,Mid West,123
2020-08-15,206,Mountain West,42
2020-08-15,206,North East,102
2020-08-15,206,Other,11
2020-08-15,206,Pacific West,299
2020-08-15,206,South,409
2020-08-15,206,South West,354
2020-08-16,207,Mid West,88
2020-08-16,207,Mountain West,40
2020-08-16,207,North East,59
2020-08-16,207,Other,15
2020-08-16,207,Pacific West,83
2020-08-16,207,South,478
2020-08-16,207,South West,267
2020-08-17,208,Mid West,97
2020-08-17,208,Mountain West,3
2020-08-17,208,North East,26
2020-08-17,208,Other,6
2020-08-17,208,Pacific West,42
2020-08-17,208,South,256
2020-08-17,208,South West,150
2020-08-18,209,Mid West,81
2020-08-18,209,Mountain West,10
2020-08-18,209,North East,20
2020-08-18,209,Other,0
2020-08-18,209,Pacific West,57
2020-08-18,209,South,226
2020-08-18,209,South West,54
2020-08-19,210,Mid West,173
2020-08-19,210,Mountain West,44
2020-08-19,210,North East,58
2020-08-19,210,Other,13
2020-08-19,210,Pacific West,242
2020-08-19,210,South,538
2020-08-19,210,South West,255
2020-08-20,211,Mid West,157
2020-08-20,211,Mountain West,52
2020-08-20,211,North East,85
2020-08-20,211,Other,11
2020-08-20,211,Pacific West,212
2020-08-20,211,South,450
2020-08-20,211,South West,363
2020-08-21,212,Mid West,122
2020-08-21,212,Mountain West,57
2020-08-21,212,North East,39
2020-08-21,212,Other,14
2020-08-21,212,Pacific West,142
2020-08-21,212,South,410
2020-08-21,212,South West,303
2020-08-22,213,Mid West,116
2020-08-22,213,Mountain West,34
2020-08-22,213,North East,50
2020-08-22,213,Other,9
2020-08-22,213,Pacific West,153
2020-08-22,213,South,500
2020-08-22,213,South West,241
2020-08-23,214,Mid West,105
2020-08-23,214,Mountain West,24
2020-08-23,214,North East,67
2020-08-23,214,Other,9
2020-08-23,214,Pacific West,197
2020-08-23,214,South,345
2020-08-23,214,South West,233
2020-08-24,215,Mid West,36
2020-08-24,215,Mountain West,1
2020-08-24,215,North East,24
2020-08-24,215,Other,10
2020-08-24,215,Pacific West,29
2020-08-24,215,South,219
2020-08-24,215,South West,142
2020-08-25,216,Mid West,59
2020-08-25,216,Mountain West,17
2020-08-25,216,North East,36
2020-08-25,216,Other,0
2020-08-25,216,Pacific West,91
2020-08-25,216,South,190
2020-08-25,216,South West,52
2020-08-26,217,Mid West,136
2020-08-26,217,Mountain West,62
2020-08-26,217,North East,89
2020-08-26,217,Other,6
2020-08-26,217,Pacific West,168
2020-08-26,217,South,552
2020-08-26,217,South West,206
2020-08-27,218,Mid West,192
2020-08-27,218,Mountain West,37
2020-08-27,218,North East,38
2020-08-27,218,Other,14
2020-08-27,218,Pacific West,162
2020-08-27,218,South,474
2020-08-27,218,South West,305
2020-08-28,219,Mid West,146
2020-08-28,219,Mountain West,33
2020-08-28,219,North East,49
2020-08-28,219,Other,9
2020-08-28,219,Pacific West,164
2020-08-28,219,South,436
2020-08-28,219,South West,261
2020-08-29,220,Mid West,119
2020-08-29,220,Mountain West,38
2020-08-29,220,North East,56
2020-08-29,220,Other,12
2020-08-29,220,Pacific West,156
2020-08-29,220,South,370
2020-08-29,220,South West,218
2020-08-30,221,Mid West,92
2020-08-30,221,Mountain West,29
2020-08-30,221,North East,49
2020-08-30,221,Other,4
2020-08-30,221,Pacific West,99
2020-08-30,221,South,461
2020-08-30,221,South West,108
2020-08-31,222,Mid West,83
2020-08-31,222,Mountain West,1
2020-08-31,222,North East,43
2020-08-31,222,Other,7
2020-08-31,222,Pacific West,48
2020-08-31,222,South,155
2020-08-31,222,South West,99
2020-09-01,223,Mid West,62
2020-09-01,223,Mountain West,8
2020-09-01,223,North East,93
2020-09-01,223,Other,1
2020-09-01,223,Pacific West,103
2020-09-01,223,South,225
2020-09-01,223,South West,105
2020-09-02,224,Mid West,145
2020-09-02,224,Mountain West,18
2020-09-02,224,North East,44
2020-09-02,224,Other,5
2020-09-02,224,Pacific West,155
2020-09-02,224,South,535
2020-09-02,224,South West,157
2020-09-03,225,Mid West,130
2020-09-03,225,Mountain West,43
2020-09-03,225,North East,51
2020-09-03,225,Other,9
2020-09-03,225,Pacific West,176
2020-09-03,225,South,433
2020-09-03,225,South West,200
2020-09-04,226,Mid West,146
2020-09-04,226,Mountain West,36
2020-09-04,226,North East,60
2020-09-04,226,Other,7
2020-09-04,226,Pacific West,193
2020-09-04,226,South,368
2020-09-04,226,South West,252
2020-09-05,227,Mid West,169
2020-09-05,227,Mountain West,31
2020-09-05,227,North East,59
2020-09-05,227,Other,10
2020-09-05,227,Pacific West,160
2020-09-05,227,South,367
2020-09-05,227,South West,171
2020-09-06,228,Mid West,135
2020-09-06,228,Mountain West,34
2020-09-06,228,North East,54
2020-09-06,228,Other,10
2020-09-06,228,Pacific West,81
2020-09-06,228,South,264
2020-09-06,228,South West,189
2020-09-07,229,Mid West,46
2020-09-07,229,Mountain West,6
2020-09-07,229,North East,18
2020-09-07,229,Other,14
2020-09-07,229,Pacific West,24
2020-09-07,229,South,205
2020-09-07,229,South West,92
2020-09-08,230,Mid West,54
2020-09-08,230,Mountain West,7
2020-09-08,230,North East,51
2020-09-08,230,Other,0
2020-09-08,230,Pacific West,29
2020-09-08,230,South,92
2020-09-08,230,South West,44
2020-09-09,231,Mid West,72
2020-09-09,231,Mountain West,6
2020-09-09,231,North East,45
2020-09-09,231,Other,10
2020-09-09,231,Pacific West,71
2020-09-09,231,South,144
2020-09-09,231,South West,102
2020-09-10,232,Mid West,227
2020-09-10,232,Mountain West,47
2020-09-10,232,North East,43
2020-09-10,232,Other,23
2020-09-10,232,Pacific West,196
2020-09-10,232,South,476
2020-09-10,232,South West,166
2020-09-11,233,Mid West,142
2020-09-11,233,Mountain West,23
2020-09-11,233,North East,56
2020-09-11,233,Other,15
2020-09-11,233,Pacific West,107
2020-09-11,233,South,532
2020-09-11,233,South West,37
2020-09-12,234,Mid West,183
2020-09-12,234,Mountain West,30
2020-09-12,234,North East,53
2020-09-12,234,Other,12
2020-09-12,234,Pacific West,164
2020-09-12,234,South,459
2020-09-12,234,South West,302
2020-09-13,235,Mid West,114
2020-09-13,235,Mountain West,20
2020-09-13,235,North East,34
2020-09-13,235,Other,15
2020-09-13,235,Pacific West,105
2020-09-13,235,South,288
2020-09-13,235,South West,133
2020-09-14,236,Mid West,51
2020-09-14,236,Mountain West,5
2020-09-14,236,North East,24
2020-09-14,236,Other,4
2020-09-14,236,Pacific West,57
2020-09-14,236,South,161
2020-09-14,236,South West,87
2020-09-15,237,Mid West,55
2020-09-15,237,Mountain West,16
2020-09-15,237,North East,57
2020-09-15,237,Other,4
2020-09-15,237,Pacific West,76
2020-09-15,237,South,170
2020-09-15,237,South West,44
2020-09-16,238,Mid West,201
2020-09-16,238,Mountain West,38
2020-09-16,238,North East,45
2020-09-16,238,Other,11
2020-09-16,238,Pacific West,175
2020-09-16,238,South,645
2020-09-16,238,South West,173
2020-09-17,239,Mid West,196
2020-09-17,239,Mountain West,34
2020-09-17,239,North East,70
2020-09-17,239,Other,21
2020-09-17,239,Pacific West,107
2020-09-17,239,South,385
2020-09-17,239,South West,171
2020-09-18,240,Mid West,117
2020-09-18,240,Mountain West,22
2020-09-18,240,North East,68
2020-09-18,240,Other,22
2020-09-18,240,Pacific West,128
2020-09-18,240,South,382
2020-09-18,240,South West,131
2020-09-19,241,Mid West,144
2020-09-19,241,Mountain West,28
2020-09-19,241,North East,72
2020-09-19,241,Other,11
2020-09-19,241,Pacific West,109
2020-09-19,241,South,394
2020-09-19,241,South West,162
2020-09-20,242,Mid West,103
2020-09-20,242,Mountain West,24
2020-09-20,242,North East,53
2020-09-20,242,Other,9
2020-09-20,242,Pacific West,129
2020-09-20,242,South,277
2020-09-20,242,South West,115
2020-09-21,243,Mid West,39
2020-09-21,243,Mountain West,7
2020-09-21,243,North East,47
2020-09-21,243,Other,4
2020-09-21,243,Pacific West,-1
2020-09-21,243,South,91
2020-09-21,243,South West,54
2020-09-22,244,Mid West,90
2020-09-22,244,Mountain West,12
2020-09-22,244,North East,129
2020-09-22,244,Other,3
2020-09-22,244,Pacific West,55
2020-09-22,244,South,90
2020-09-22,244,South West,47
2020-09-23,245,Mid West,156
2020-09-23,245,Mountain West,31
2020-09-23,245,North East,155
2020-09-23,245,Other,6
2020-09-23,245,Pacific West,157
2020-09-23,245,South,394
2020-09-23,245,South West,122
2020-09-24,246,Mid West,218
2020-09-24,246,Mountain West,22
2020-09-24,246,North East,75
2020-09-24,246,Other,4
2020-09-24,246,Pacific West,121
2020-09-24,246,South,493
2020-09-24,246,South West,156
2020-09-25,247,Mid West,141
2020-09-25,247,Mountain West,14
2020-09-25,247,North East,58
2020-09-25,247,Other,11
2020-09-25,247,Pacific West,105
2020-09-25,247,South,414
2020-09-25,247,South West,171
2020-09-26,248,Mid West,188
2020-09-26,248,Mountain West,20
2020-09-26,248,North East,54
2020-09-26,248,Other,11
2020-09-26,248,Pacific West,155
2020-09-26,248,South,377
2020-09-26,248,South West,134
2020-09-27,249,Mid West,165
2020-09-27,249,Mountain West,18
2020-09-27,249,North East,56
2020-09-27,249,Other,11
2020-09-27,249,Pacific West,71
2020-09-27,249,South,287
2020-09-27,249,South West,142
2020-09-28,250,Mid West,42
2020-09-28,250,Mountain West,11
2020-09-28,250,North East,36
2020-09-28,250,Other,2
2020-09-28,250,Pacific West,29
2020-09-28,250,South,121
2020-09-28,250,South West,41
2020-09-29,251,Mid West,79
2020-09-29,251,Mountain West,4
2020-09-29,251,North East,32
2020-09-29,251,Other,9
2020-09-29,251,Pacific West,31
2020-09-29,251,South,106
2020-09-29,251,South West,64
2020-09-30,252,Mid West,178
2020-09-30,252,Mountain West,21
2020-09-30,252,North East,54
2020-09-30,252,Other,9
2020-09-30,252,Pacific West,183
2020-09-30,252,South,355
2020-09-30,252,South West,103
2020-10-01,253,Mid West,183
2020-10-01,253,Mountain West,22
2020-10-01,253,North East,89
2020-10-01,253,Other,10
2020-10-01,253,Pacific West,111
2020-10-01,253,South,397
2020-10-01,253,South West,125
2020-10-02,254,Mid West,150
2020-10-02,254,Mountain West,13
2020-10-02,254,North East,72
2020-10-02,254,Other,5
2020-10-02,254,Pacific West,99
2020-10-02,254,South,367
2020-10-02,254,South West,144
2020-10-03,255,Mid West,309
2020-10-03,255,Mountain West,31
2020-10-03,255,North East,70
2020-10-03,255,Other,10
2020-10-03,255,Pacific West,98
2020-10-03,255,South,290
2020-10-03,255,South West,123
2020-10-04,256,Mid West,165
2020-10-04,256,Mountain West,22
2020-10-04,256,North East,53
2020-10-04,256,Other,9
2020-10-04,256,Pacific West,80
2020-10-04,256,South,266
2020-10-04,256,South West,85
2020-10-05,257,Mid West,61
2020-10-05,257,Mountain West,16
2020-10-05,257,North East,35
2020-10-05,257,Other,7
2020-10-05,257,Pacific West,36
2020-10-05,257,South,165
2020-10-05,257,South West,30
2020-10-06,258,Mid West,87
2020-10-06,258,Mountain West,13
2020-10-06,258,North East,57
2020-10-06,258,Other,13
2020-10-06,258,Pacific West,41
2020-10-06,258,South,140
2020-10-06,258,South West,114
2020-10-07,259,Mid West,170
2020-10-07,259,Mountain West,31
2020-10-07,259,North East,58
2020-10-07,259,Other,1
2020-10-07,259,Pacific West,92
2020-10-07,259,South,249
2020-10-07,259,South West,101
2020-10-08,260,Mid West,223
2020-10-08,260,Mountain West,28
2020-10-08,260,North East,71
2020-10-08,260,Other,11
2020-10-08,260,Pacific West,112
2020-10-08,260,South,334
2020-10-08,260,South West,146
2020-10-09,261,Mid West,212
2020-10-09,261,Mountain West,36
2020-10-09,261,North East,62
2020-10-09,261,Other,14
2020-10-09,261,Pacific West,99
2020-10-09,261,South,425
2020-10-09,261,South West,120
2020-10-10,262,Mid West,303
2020-10-10,262,Mountain West,32
2020-10-10,262,North East,91
2020-10-10,262,Other,5
2020-10-10,262,Pacific West,80
2020-10-10,262,South,345
2020-10-10,262,South West,105
2020-10-11,263,Mid West,174
2020-10-11,263,Mountain West,20
2020-10-11,263,North East,66
2020-10-11,263,Other,10
2020-10-11,263,Pacific West,85
2020-10-11,263,South,181
2020-10-11,263,South West,96
2020-10-12,264,Mid West,64
2020-10-12,264,Mountain West,11
2020-10-12,264,North East,35
2020-10-12,264,Other,5
2020-10-12,264,Pacific West,13
2020-10-12,264,South,263
2020-10-12,264,South West,33
2020-10-13,265,Mid West,105
2020-10-13,265,Mountain West,16
2020-10-13,265,North East,52
2020-10-13,265,Other,5
2020-10-13,265,Pacific West,7
2020-10-13,265,South,119
2020-10-13,265,South West,34
2020-10-14,266,Mid West,186
2020-10-14,266,Mountain West,57
2020-10-14,266,North East,64
2020-10-14,266,Other,4
2020-10-14,266,Pacific West,89
2020-10-14,266,South,303
2020-10-14,266,South West,96
2020-10-15,267,Mid West,343
2020-10-15,267,Mountain West,41
2020-10-15,267,North East,91
2020-10-15,267,Other,5
2020-10-15,267,Pacific West,112
2020-10-15,267,South,292
