date,time,location,growth
2020-06-25,155,China,20
2020-06-25,155,India,16922
2020-06-25,155,Other,51448
2020-06-25,155,USA,34426
2020-06-25,155,Wave 3,65791
2020-06-25,155,Western Europe,2330
2020-06-26,156,China,28
2020-06-26,156,India,17296
2020-06-26,156,Other,54465
2020-06-26,156,USA,40356
2020-06-26,156,Wave 3,63923
2020-06-26,156,Western Europe,2112
2020-06-27,157,China,24
2020-06-27,157,India,18552
2020-06-27,157,Other,53127
2020-06-27,157,USA,45353
2020-06-27,157,Wave 3,70657
2020-06-27,157,Western Europe,3756
2020-06-28,158,China,18
2020-06-28,158,India,19906
2020-06-28,158,Other,53334
2020-06-28,158,USA,41359
2020-06-28,158,Wave 3,61002
2020-06-28,158,Western Europe,1967
2020-06-29,159,China,14
2020-06-29,159,India,19459
2020-06-29,159,Other,49973
2020-06-29,159,USA,40409
2020-06-29,159,Wave 3,52538
2020-06-29,159,Western Europe,557
2020-06-30,160,China,23
2020-06-30,160,India,18522
2020-06-30,160,Other,48071
2020-06-30,160,USA,40057
2020-06-30,160,Wave 3,45443
2020-06-30,160,Western Europe,3485
2020-07-01,161,China,5
2020-07-01,161,India,18641
2020-07-01,161,Other,50690
2020-07-01,161,USA,45980
2020-07-01,161,Wave 3,56878
2020-07-01,161,Western Europe,1880
2020-07-02,162,China,31
2020-07-02,162,India,19160
2020-07-02,162,Other,75179
2020-07-02,162,USA,51488
2020-07-02,162,Wave 3,69384
2020-07-02,162,Western Europe,2170
2020-07-03,163,China,14
2020-07-03,163,India,20903
2020-07-03,163,Other,57628
2020-07-03,163,USA,55588
2020-07-03,163,Wave 3,72527
2020-07-03,163,Western Europe,1954
2020-07-04,164,China,8
2020-07-04,164,India,22771
2020-07-04,164,Other,58457
2020-07-04,164,USA,51841
2020-07-04,164,Wave 3,66575
2020-07-04,164,Western Europe,2363
2020-07-05,165,China,19
2020-07-05,165,India,24850
2020-07-05,165,Other,59493
2020-07-05,165,USA,45549
2020-07-05,165,Wave 3,62357
2020-07-05,165,Western Europe,1452
2020-07-06,166,China,14
2020-07-06,166,India,24248
2020-07-06,166,Other,60055
2020-07-06,166,USA,49580
2020-07-06,166,Wave 3,47409
2020-07-06,166,Western Europe,1287
2020-07-07,167,China,18
2020-07-07,167,India,22251
2020-07-07,167,Other,52832
2020-07-07,167,USA,44162
2020-07-07,167,Wave 3,42093
2020-07-07,167,Western Europe,3805
2020-07-08,168,China,28
2020-07-08,168,India,22753
2020-07-08,168,Other,58264
2020-07-08,168,USA,60755
2020-07-08,168,Wave 3,67920
2020-07-08,168,Western Europe,1853
2020-07-09,169,China,33
2020-07-09,169,India,24879
2020-07-09,169,Other,58368
2020-07-09,169,USA,59740
2020-07-09,169,Wave 3,68258
2020-07-09,169,Western Europe,1686
2020-07-10,170,China,42
2020-07-10,170,India,26506
2020-07-10,170,Other,68695
2020-07-10,170,USA,62567
2020-07-10,170,Wave 3,66470
2020-07-10,170,Western Europe,3127
2020-07-11,171,China,0
2020-07-11,171,India,27114
2020-07-11,171,Other,66785
2020-07-11,171,USA,67859
2020-07-11,171,Wave 3,67868
2020-07-11,171,Western Europe,2831
2020-07-12,172,China,79
2020-07-12,172,India,28606
2020-07-12,172,Other,65535
2020-07-12,172,USA,60036
2020-07-12,172,Wave 3,60447
2020-07-12,172,Western Europe,1584
2020-07-13,173,China,46
2020-07-13,173,India,28732
2020-07-13,173,Other,58572
2020-07-13,173,USA,59085
2020-07-13,173,Wave 3,44961
2020-07-13,173,Western Europe,1433
2020-07-14,174,China,0
2020-07-14,174,India,28498
2020-07-14,174,Other,58399
2020-07-14,174,USA,58795
2020-07-14,174,Wave 3,41230
2020-07-14,174,Western Europe,4708
2020-07-15,175,China,109
2020-07-15,175,India,29429
2020-07-15,175,Other,57653
2020-07-15,175,USA,67427
2020-07-15,175,Wave 3,64747
2020-07-15,175,Western Europe,2424
2020-07-16,176,China,20
2020-07-16,176,India,32676
2020-07-16,176,Other,65195
2020-07-16,176,USA,67635
2020-07-16,176,Wave 3,62571
2020-07-16,176,Western Europe,3137
2020-07-17,177,China,81
2020-07-17,177,India,34975
2020-07-17,177,Other,68895
2020-07-17,177,USA,77102
2020-07-17,177,Wave 3,67556
2020-07-17,177,Western Europe,3799
2020-07-18,178,China,75
2020-07-18,178,India,35252
2020-07-18,178,Other,73371
2020-07-18,178,USA,71672
2020-07-18,178,Wave 3,57421
2020-07-18,178,Western Europe,4125
2020-07-19,179,China,16
2020-07-19,179,India,38697
2020-07-19,179,Other,82033
2020-07-19,179,USA,62469
2020-07-19,179,Wave 3,51598
2020-07-19,179,Western Europe,1793
2020-07-20,180,China,85
2020-07-20,180,India,40425
2020-07-20,180,Other,67012
2020-07-20,180,USA,60716
2020-07-20,180,Wave 3,43989
2020-07-20,180,Western Europe,1399
2020-07-21,181,China,119
2020-07-21,181,India,37132
2020-07-21,181,Other,58094
2020-07-21,181,USA,61478
2020-07-21,181,Wave 3,40778
2020-07-21,181,Western Europe,8602
2020-07-22,182,China,86
2020-07-22,182,India,37740
2020-07-22,182,Other,64501
2020-07-22,182,USA,64231
2020-07-22,182,Wave 3,63634
2020-07-22,182,Western Europe,3236
2020-07-23,183,China,198
2020-07-23,183,India,45720
2020-07-23,183,Other,70049
2020-07-23,183,USA,71923
2020-07-23,183,Wave 3,89267
2020-07-23,183,Western Europe,4294
2020-07-24,184,China,139
2020-07-24,184,India,49310
2020-07-24,184,Other,74952
2020-07-24,184,USA,68516
2020-07-24,184,Wave 3,83869
2020-07-24,184,Western Europe,5752
2020-07-25,185,China,157
2020-07-25,185,India,48916
2020-07-25,185,Other,73674
2020-07-25,185,USA,73203
2020-07-25,185,Wave 3,79034
2020-07-25,185,Western Europe,5697
2020-07-26,186,China,179
2020-07-26,186,India,48611
2020-07-26,186,Other,69624
2020-07-26,186,USA,65375
2020-07-26,186,Wave 3,68452
2020-07-26,186,Western Europe,2378
2020-07-27,187,China,189
2020-07-27,187,India,49981
2020-07-27,187,Other,66171
2020-07-27,187,USA,54864
2020-07-27,187,Wave 3,40042
2020-07-27,187,Western Europe,1986
2020-07-28,188,China,213
2020-07-28,188,India,44457
2020-07-28,188,Other,61897
2020-07-28,188,USA,55947
2020-07-28,188,Wave 3,52385
2020-07-28,188,Western Europe,10761
2020-07-29,189,China,207
2020-07-29,189,India,51596
2020-07-29,189,Other,66940
2020-07-29,189,USA,65785
2020-07-29,189,Wave 3,63549
2020-07-29,189,Western Europe,4360
2020-07-30,190,China,223
2020-07-30,190,India,50294
2020-07-30,190,Other,72267
2020-07-30,190,USA,71832
2020-07-30,190,Wave 3,90721
2020-07-30,190,Western Europe,4881
2020-07-31,191,China,276
2020-07-31,191,India,52783
2020-07-31,191,Other,76743
2020-07-31,191,USA,67599
2020-07-31,191,Wave 3,75375
2020-07-31,191,Western Europe,7424
2020-08-01,192,China,166
2020-08-01,192,India,61242
2020-08-01,192,Other,75154
2020-08-01,192,USA,67911
2020-08-01,192,Wave 3,77576
2020-08-01,192,Western Europe,9032
2020-08-02,193,China,172
2020-08-02,193,India,54735
2020-08-02,193,Other,70945
2020-08-02,193,USA,57836
2020-08-02,193,Wave 3,64149
2020-08-02,193,Western Europe,2753
2020-08-03,194,China,158
2020-08-03,194,India,52972
2020-08-03,194,Other,66309
2020-08-03,194,USA,46272
2020-08-03,194,Wave 3,59641
2020-08-03,194,Western Europe,2034
2020-08-04,195,China,114
2020-08-04,195,India,52050
2020-08-04,195,Other,59525
2020-08-04,195,USA,44567
2020-08-04,195,Wave 3,33636
2020-08-04,195,Western Europe,11367
2020-08-05,196,China,107
2020-08-05,196,India,52509
2020-08-05,196,Other,64100
2020-08-05,196,USA,57283
2020-08-05,196,Wave 3,72943
2020-08-05,196,Western Europe,11547
2020-08-06,197,China,122
2020-08-06,197,India,56282
2020-08-06,197,Other,75492
2020-08-06,197,USA,54433
2020-08-06,197,Wave 3,80233
2020-08-06,197,Western Europe,6509
2020-08-07,198,China,132
2020-08-07,198,India,62538
2020-08-07,198,Other,74749
2020-08-07,198,USA,59481
2020-08-07,198,Wave 3,77132
2020-08-07,198,Western Europe,10686
2020-08-08,199,China,120
2020-08-08,199,India,61537
2020-08-08,199,Other,73626
2020-08-08,199,USA,58322
2020-08-08,199,Wave 3,75022
2020-08-08,199,Western Europe,12433
2020-08-09,200,China,92
2020-08-09,200,India,64399
2020-08-09,200,Other,70488
2020-08-09,200,USA,54448
2020-08-09,200,Wave 3,65730
2020-08-09,200,Western Europe,3037
2020-08-10,201,China,121
2020-08-10,201,India,62064
2020-08-10,201,Other,61329
2020-08-10,201,USA,46370
2020-08-10,201,Wave 3,50605
2020-08-10,201,Western Europe,3384
2020-08-11,202,China,113
2020-08-11,202,India,53601
2020-08-11,202,Other,65707
2020-08-11,202,USA,48733
2020-08-11,202,Wave 3,41960
2020-08-11,202,Western Europe,16193
2020-08-12,203,China,52
2020-08-12,203,India,60963
2020-08-12,203,Other,65420
2020-08-12,203,USA,46925
2020-08-12,203,Wave 3,74802
2020-08-12,203,Western Europe,6953
2020-08-13,204,China,87
2020-08-13,204,India,66999
2020-08-13,204,Other,70647
2020-08-13,204,USA,56796
2020-08-13,204,Wave 3,70631
2020-08-13,204,Western Europe,12705
2020-08-14,205,China,99
2020-08-14,205,India,64553
2020-08-14,205,Other,72232
2020-08-14,205,USA,51742
2020-08-14,205,Wave 3,85453
2020-08-14,205,Western Europe,11882
2020-08-15,206,China,70
2020-08-15,206,India,64732
2020-08-15,206,Other,75668
2020-08-15,206,USA,64764
2020-08-15,206,Wave 3,83168
2020-08-15,206,Western Europe,16226
2020-08-16,207,China,65
2020-08-16,207,India,64030
2020-08-16,207,Other,72140
2020-08-16,207,USA,46776
2020-08-16,207,Wave 3,57008
2020-08-16,207,Western Europe,7196
2020-08-17,208,China,96
2020-08-17,208,India,57711
2020-08-17,208,Other,64478
2020-08-17,208,USA,41181
2020-08-17,208,Wave 3,45218
2020-08-17,208,Western Europe,3140
2020-08-18,209,China,66
2020-08-18,209,India,55018
2020-08-18,209,Other,53841
2020-08-18,209,USA,36517
2020-08-18,209,Wave 3,41893
2020-08-18,209,Western Europe,23294
2020-08-19,210,China,53
2020-08-19,210,India,64572
2020-08-19,210,Other,69235
2020-08-19,210,USA,45037
2020-08-19,210,Wave 3,68164
2020-08-19,210,Western Europe,8992
2020-08-20,211,China,33
2020-08-20,211,India,69672
2020-08-20,211,Other,74766
2020-08-20,211,USA,47371
2020-08-20,211,Wave 3,71818
2020-08-20,211,Western Europe,10970
2020-08-21,212,China,40
2020-08-21,212,India,68900
2020-08-21,212,Other,72209
2020-08-21,212,USA,44087
2020-08-21,212,Wave 3,70119
2020-08-21,212,Western Europe,11984
2020-08-22,213,China,49
2020-08-22,213,India,69876
2020-08-22,213,Other,69691
2020-08-22,213,USA,48253
2020-08-22,213,Wave 3,53374
2020-08-22,213,Western Europe,28647
2020-08-23,214,China,38
2020-08-23,214,India,69239
2020-08-23,214,Other,69968
2020-08-23,214,USA,43653
2020-08-23,214,Wave 3,73831
2020-08-23,214,Western Europe,8006
2020-08-24,215,China,41
2020-08-24,215,India,61408
2020-08-24,215,Other,56559
2020-08-24,215,USA,34457
2020-08-24,215,Wave 3,44417
2020-08-24,215,Western Europe,8774
2020-08-25,216,China,23
2020-08-25,216,India,60975
2020-08-25,216,Other,63796
2020-08-25,216,USA,36485
2020-08-25,216,Wave 3,38057
2020-08-25,216,Western Europe,25705
2020-08-26,217,China,34
2020-08-26,217,India,57224
2020-08-26,217,Other,65083
2020-08-26,217,USA,39979
2020-08-26,217,Wave 3,66460
2020-08-26,217,Western Europe,14957
2020-08-27,218,China,32
2020-08-27,218,India,85687
2020-08-27,218,Other,72600
2020-08-27,218,USA,45520
2020-08-27,218,Wave 3,67601
2020-08-27,218,Western Europe,17989
2020-08-28,219,China,30
2020-08-28,219,India,77266
2020-08-28,219,Other,70337
2020-08-28,219,USA,45120
2020-08-28,219,Wave 3,64387
2020-08-28,219,Western Europe,21353
2020-08-29,220,China,22
2020-08-29,220,India,76472
2020-08-29,220,Other,70502
2020-08-29,220,USA,46929
2020-08-29,220,Wave 3,65893
2020-08-29,220,Western Europe,22578
2020-08-30,221,China,27
2020-08-30,221,India,78761
2020-08-30,221,Other,68452
2020-08-30,221,USA,45354
2020-08-30,221,Wave 3,63249
2020-08-30,221,Western Europe,4481
2020-08-31,222,China,32
2020-08-31,222,India,78512
2020-08-31,222,Other,59579
2020-08-31,222,USA,34787
2020-08-31,222,Wave 3,37465
2020-08-31,222,Western Europe,15447
2020-09-01,223,China,19
2020-09-01,223,India,69921
2020-09-01,223,Other,61214
2020-09-01,223,USA,35198
2020-09-01,223,Wave 3,65468
2020-09-01,223,Western Europe,31400
2020-09-02,224,China,19
2020-09-02,224,India,78357
2020-09-02,224,Other,64431
2020-09-02,224,USA,41677
2020-09-02,224,Wave 3,61524
2020-09-02,224,Western Europe,17438
2020-09-03,225,China,20
2020-09-03,225,India,83883
2020-09-03,225,Other,71878
2020-09-03,225,USA,40951
2020-09-03,225,Wave 3,65238
2020-09-03,225,Western Europe,21191
2020-09-04,226,China,33
2020-09-04,226,India,83341
2020-09-04,226,Other,73932
2020-09-04,226,USA,43781
2020-09-04,226,Wave 3,57659
2020-09-04,226,Western Europe,22053
2020-09-05,227,China,22
2020-09-05,227,India,86432
2020-09-05,227,Other,72965
2020-09-05,227,USA,50129
2020-09-05,227,Wave 3,77190
2020-09-05,227,Western Europe,26123
2020-09-06,228,China,17
2020-09-06,228,India,90632
2020-09-06,228,Other,70805
2020-09-06,228,USA,43140
2020-09-06,228,Wave 3,52106
2020-09-06,228,Western Europe,5681
2020-09-07,229,China,33
2020-09-07,229,India,90802
2020-09-07,229,Other,60280
2020-09-07,229,USA,31511
2020-09-07,229,Wave 3,33434
2020-09-07,229,Western Europe,6446
2020-09-08,230,China,20
2020-09-08,230,India,75809
2020-09-08,230,Other,52092
2020-09-08,230,USA,23545
2020-09-08,230,Wave 3,28110
2020-09-08,230,Western Europe,53712
2020-09-09,231,China,9
2020-09-09,231,India,89706
2020-09-09,231,Other,73885
2020-09-09,231,USA,26897
2020-09-09,231,Wave 3,28921
2020-09-09,231,Western Europe,22151
2020-09-10,232,China,13
2020-09-10,232,India,95735
2020-09-10,232,Other,76547
2020-09-10,232,USA,33895
2020-09-10,232,Wave 3,52666
2020-09-10,232,Western Europe,25870
2020-09-11,233,China,27
2020-09-11,233,India,96551
2020-09-11,233,Other,78494
2020-09-11,233,USA,36066
2020-09-11,233,Wave 3,60096
2020-09-11,233,Western Europe,27767
2020-09-12,234,China,18
2020-09-12,234,India,97570
2020-09-12,234,Other,79055
2020-09-12,234,USA,47439
2020-09-12,234,Wave 3,64844
2020-09-12,234,Western Europe,30899
2020-09-13,235,China,23
2020-09-13,235,India,94372
2020-09-13,235,Other,79408
2020-09-13,235,USA,40975
2020-09-13,235,Wave 3,53131
2020-09-13,235,Western Europe,9288
2020-09-14,236,China,29
2020-09-14,236,India,92071
2020-09-14,236,Other,68684
2020-09-14,236,USA,34305
2020-09-14,236,Wave 3,32776
2020-09-14,236,Western Europe,7940
2020-09-15,237,China,22
2020-09-15,237,India,83809
2020-09-15,237,Other,71193
2020-09-15,237,USA,33870
2020-09-15,237,Wave 3,33110
2020-09-15,237,Western Europe,57668
2020-09-16,238,China,16
2020-09-16,238,India,90123
2020-09-16,238,Other,75462
2020-09-16,238,USA,39385
2020-09-16,238,Wave 3,53496
2020-09-16,238,Western Europe,25576
2020-09-17,239,China,18
2020-09-17,239,India,97894
2020-09-17,239,Other,83814
2020-09-17,239,USA,38460
2020-09-17,239,Wave 3,53272
2020-09-17,239,Western Europe,31376
2020-09-18,240,China,41
2020-09-18,240,India,96424
2020-09-18,240,Other,86139
2020-09-18,240,USA,44922
2020-09-18,240,Wave 3,53718
2020-09-18,240,Western Europe,32725
2020-09-19,241,China,17
2020-09-19,241,India,93337
2020-09-19,241,Other,83411
2020-09-19,241,USA,48750
2020-09-19,241,Wave 3,58256
2020-09-19,241,Western Europe,39735
2020-09-20,242,China,23
2020-09-20,242,India,92605
2020-09-20,242,Other,80895
2020-09-20,242,USA,42469
2020-09-20,242,Wave 3,52616
2020-09-20,242,Western Europe,10959
2020-09-21,243,China,35
2020-09-21,243,India,86961
2020-09-21,243,Other,73109
2020-09-21,243,USA,38444
2020-09-21,243,Wave 3,34456
2020-09-21,243,Western Europe,10022
2020-09-22,244,China,12
2020-09-22,244,India,75083
2020-09-22,244,Other,69820
2020-09-22,244,USA,51538
2020-09-22,244,Wave 3,30643
2020-09-22,244,Western Europe,71359
2020-09-23,245,China,18
2020-09-23,245,India,83347
2020-09-23,245,Other,77232
2020-09-23,245,USA,39482
2020-09-23,245,Wave 3,46225
2020-09-23,245,Western Europe,33464
2020-09-24,246,China,10
2020-09-24,246,India,86508
2020-09-24,246,Other,94973
2020-09-24,246,USA,38581
2020-09-24,246,Wave 3,20994
2020-09-24,246,Western Europe,26156
2020-09-25,247,China,15
2020-09-25,247,India,86052
2020-09-25,247,Other,90685
2020-09-25,247,USA,45710
2020-09-25,247,Wave 3,86422
2020-09-25,247,Western Europe,53713
2020-09-26,248,China,17
2020-09-26,248,India,85362
2020-09-26,248,Other,91616
2020-09-26,248,USA,48077
2020-09-26,248,Wave 3,58168
2020-09-26,248,Western Europe,44627
2020-09-27,249,China,15
2020-09-27,249,India,88600
2020-09-27,249,Other,87199
2020-09-27,249,USA,44303
2020-09-27,249,Wave 3,42939
2020-09-27,249,Western Europe,13853
2020-09-28,250,China,27
2020-09-28,250,India,82170
2020-09-28,250,Other,75219
2020-09-28,250,USA,37280
2020-09-28,250,Wave 3,33204
2020-09-28,250,Western Europe,13215
2020-09-29,251,China,22
2020-09-29,251,India,70589
2020-09-29,251,Other,72304
2020-09-29,251,USA,32248
2020-09-29,251,Wave 3,31603
2020-09-29,251,Western Europe,69258
2020-09-30,252,China,23
2020-09-30,252,India,80472
2020-09-30,252,Other,83814
2020-09-30,252,USA,42796
2020-09-30,252,Wave 3,50072
2020-09-30,252,Western Europe,27557
2020-10-01,253,China,17
2020-10-01,253,India,86821
2020-10-01,253,Other,95989
2020-10-01,253,USA,41196
2020-10-01,253,Wave 3,51745
2020-10-01,253,Western Europe,51046
2020-10-02,254,China,22
2020-10-02,254,India,81484
2020-10-02,254,Other,95591
2020-10-02,254,USA,45295
2020-10-02,254,Wave 3,55152
2020-10-02,254,Western Europe,40379
2020-10-03,255,China,17
2020-10-03,255,India,79476
2020-10-03,255,Other,98900
2020-10-03,255,USA,54402
2020-10-03,255,Wave 3,19414
2020-10-03,255,Western Europe,43156
2020-10-04,256,China,20
2020-10-04,256,India,75829
2020-10-04,256,Other,90026
2020-10-04,256,USA,48674
2020-10-04,256,Wave 3,79207
2020-10-04,256,Western Europe,24876
2020-10-05,257,China,25
2020-10-05,257,India,74442
2020-10-05,257,Other,80114
2020-10-05,257,USA,36092
2020-10-05,257,Wave 3,24059
2020-10-05,257,Western Europe,33733
2020-10-06,258,China,23
2020-10-06,258,India,61267
2020-10-06,258,Other,87141
2020-10-06,258,USA,38917
2020-10-06,258,Wave 3,59244
2020-10-06,258,Western Europe,82799
2020-10-07,259,China,15
2020-10-07,259,India,72049
2020-10-07,259,Other,97521
2020-10-07,259,USA,43949
2020-10-07,259,Wave 3,62021
2020-10-07,259,Western Europe,49797
2020-10-08,260,China,20
2020-10-08,260,India,78524
2020-10-08,260,Other,109490
2020-10-08,260,USA,50641
2020-10-08,260,Wave 3,52032
2020-10-08,260,Western Europe,58847
2020-10-09,261,China,41
2020-10-09,261,India,70496
2020-10-09,261,Other,114821
2020-10-09,261,USA,58329
2020-10-09,261,Wave 3,48990
2020-10-09,261,Western Europe,68931
2020-10-10,262,China,23
2020-10-10,262,India,73272
2020-10-10,262,Other,111842
2020-10-10,262,USA,55994
2020-10-10,262,Wave 3,49582
2020-10-10,262,Western Europe,68733
2020-10-11,263,China,27
2020-10-11,263,India,74383
2020-10-11,263,Other,110660
2020-10-11,263,USA,54007
2020-10-11,263,Wave 3,52812
2020-10-11,263,Western Europe,38363
2020-10-12,264,China,34
2020-10-12,264,India,66732
2020-10-12,264,Other,90433
2020-10-12,264,USA,45834
2020-10-12,264,Wave 3,33758
2020-10-12,264,Western Europe,32905
2020-10-13,265,China,18
2020-10-13,265,India,55342
2020-10-13,265,Other,93038
2020-10-13,265,USA,40704
2020-10-13,265,Wave 3,28997
2020-10-13,265,Western Europe,107162
2020-10-14,266,China,28
2020-10-14,266,India,63509
2020-10-14,266,Other,107724
2020-10-14,266,USA,52879
2020-10-14,266,Wave 3,33019
2020-10-14,266,Western Europe,71703
2020-10-15,267,China,11
2020-10-15,267,India,67708
2020-10-15,267,Other,121919
2020-10-15,267,USA,59473
2020-10-15,267,Wave 3,47517
2020-10-15,267,Western Europe,83967
2020-10-16,268,China,36
2020-10-16,268,India,63371
2020-10-16,268,Other,126549
2020-10-16,268,USA,64358
2020-10-16,268,Wave 3,55431
2020-10-16,268,Western Europe,97663
2020-10-17,269,China,20
2020-10-17,269,India,62212
2020-10-17,269,Other,133281
2020-10-17,269,USA,68449
2020-10-17,269,Wave 3,54562
2020-10-17,269,Western Europe,92106
2020-10-18,270,China,30
2020-10-18,270,India,61871
2020-10-18,270,Other,122725
2020-10-18,270,USA,56875
2020-10-18,270,Wave 3,48457
2020-10-18,270,Western Europe,51086
2020-10-19,271,China,17
2020-10-19,271,India,55722
2020-10-19,271,Other,107106
2020-10-19,271,USA,49296
2020-10-19,271,Wave 3,23677
2020-10-19,271,Western Europe,50077
2020-10-20,272,China,34
2020-10-20,272,India,46790
2020-10-20,272,Other,116676
2020-10-20,272,USA,67006
2020-10-20,272,Wave 3,51051
2020-10-20,272,Western Europe,166952
2020-10-21,273,China,16
2020-10-21,273,India,54044
2020-10-21,273,Other,131254
2020-10-21,273,USA,61088
2020-10-21,273,Wave 3,49089
2020-10-21,273,Western Europe,93180
2020-10-22,274,China,22
2020-10-22,274,India,55839
2020-10-22,274,Other,152529
2020-10-22,274,USA,63026
2020-10-22,274,Wave 3,52299
2020-10-22,274,Western Europe,120327
2020-10-23,275,China,29
2020-10-23,275,India,54366
2020-10-23,275,Other,155612
2020-10-23,275,USA,75335
2020-10-23,275,Wave 3,55029
2020-10-23,275,Western Europe,131951
2020-10-24,276,China,35
2020-10-24,276,India,53370
2020-10-24,276,Other,161847
2020-10-24,276,USA,80987
2020-10-24,276,Wave 3,55676
2020-10-24,276,Western Europe,143294
2020-10-25,277,China,20
2020-10-25,277,India,50129
2020-10-25,277,Other,145267
2020-10-25,277,USA,82787
2020-10-25,277,Wave 3,53993
2020-10-25,277,Western Europe,79548
2020-10-26,278,China,23
2020-10-26,278,India,45148
2020-10-26,278,Other,128004
2020-10-26,278,USA,61761
2020-10-26,278,Wave 3,41475
2020-10-26,278,Western Europe,76881
2020-10-27,279,China,24
2020-10-27,279,India,36470
2020-10-27,279,Other,145129
2020-10-27,279,USA,66579
2020-10-27,279,Wave 3,38833
2020-10-27,279,Western Europe,250612
2020-10-28,280,China,47
2020-10-28,280,India,43893
2020-10-28,280,Other,158736
2020-10-28,280,USA,76001
2020-10-28,280,Wave 3,55664
2020-10-28,280,Western Europe,134975
2020-10-29,281,China,49
2020-10-29,281,India,49881
2020-10-29,281,Other,175959
2020-10-29,281,USA,78684
2020-10-29,281,Wave 3,53942
2020-10-29,281,Western Europe,150846
2020-10-30,282,China,28
2020-10-30,282,India,48648
2020-10-30,282,Other,183791
2020-10-30,282,USA,90168
2020-10-30,282,Wave 3,54019
2020-10-30,282,Western Europe,174099
2020-10-31,283,China,40
2020-10-31,283,India,48268
2020-10-31,283,Other,190996
2020-10-31,283,USA,98519
2020-10-31,283,Wave 3,50937
2020-10-31,283,Western Europe,181197
2020-11-01,284,China,27
2020-11-01,284,India,46963
2020-11-01,284,Other,163418
2020-11-01,284,USA,88884
2020-11-01,284,Wave 3,47240
2020-11-01,284,Western Europe,129845
2020-11-02,285,China,31
2020-11-02,285,India,45231
2020-11-02,285,Other,142729
2020-11-02,285,USA,75562
2020-11-02,285,Wave 3,37176
2020-11-02,285,Western Europe,132512
2020-11-03,286,China,55
2020-11-03,286,India,38310
2020-11-03,286,Other,164532
2020-11-03,286,USA,83484
2020-11-03,286,Wave 3,32398
2020-11-03,286,Western Europe,189682
2020-11-04,287,China,26
2020-11-04,287,India,46253
2020-11-04,287,Other,182435
2020-11-04,287,USA,124618
2020-11-04,287,Wave 3,37656
2020-11-04,287,Western Europe,124117
2020-11-05,288,China,31
2020-11-05,288,India,50210
2020-11-05,288,Other,206923
2020-11-05,288,USA,102873
2020-11-05,288,Wave 3,59911
2020-11-05,288,Western Europe,177606
2020-11-06,289,China,43
2020-11-06,289,India,47638
2020-11-06,289,Other,210842
2020-11-06,289,USA,126190
2020-11-06,289,Wave 3,29910
2020-11-06,289,Western Europe,179092
2020-11-07,290,China,39
2020-11-07,290,India,50356
2020-11-07,290,Other,213320
2020-11-07,290,USA,125708
2020-11-07,290,Wave 3,69360
2020-11-07,290,Western Europe,183170
2020-11-08,291,China,31
2020-11-08,291,India,45674
2020-11-08,291,Other,191819
2020-11-08,291,USA,128000
2020-11-08,291,Wave 3,53776
2020-11-08,291,Western Europe,91806
2020-11-09,292,China,43
2020-11-09,292,India,45903
2020-11-09,292,Other,162626
2020-11-09,292,USA,109906
2020-11-09,292,Wave 3,41033
2020-11-09,292,Western Europe,205438
2020-11-10,293,China,28
2020-11-10,293,India,38073
2020-11-10,293,Other,166978
2020-11-10,293,USA,121366
2020-11-10,293,Wave 3,41852
2020-11-10,293,Western Europe,133504
2020-11-11,294,China,26
2020-11-11,294,India,44281
2020-11-11,294,Other,206510
2020-11-11,294,USA,137694
2020-11-11,294,Wave 3,53848
2020-11-11,294,Western Europe,113576
2020-11-12,295,China,33
2020-11-12,295,India,47905
2020-11-12,295,Other,209123
2020-11-12,295,USA,143548
2020-11-12,295,Wave 3,79915
2020-11-12,295,Western Europe,164462
2020-11-13,296,China,31
2020-11-13,296,India,44879
2020-11-13,296,Other,215658
2020-11-13,296,USA,161248
2020-11-13,296,Wave 3,65644
2020-11-13,296,Western Europe,159837
2020-11-14,297,China,24
2020-11-14,297,India,44684
2020-11-14,297,Other,219084
2020-11-14,297,USA,177568
2020-11-14,297,Wave 3,60784
2020-11-14,297,Western Europe,146641
2020-11-15,298,China,21
2020-11-15,298,India,41100
2020-11-15,298,Other,192148
2020-11-15,298,USA,166709
2020-11-15,298,Wave 3,70901
2020-11-15,298,Western Europe,123096
2020-11-16,299,China,22
2020-11-16,299,India,30548
2020-11-16,299,Other,163030
2020-11-16,299,USA,135785
2020-11-16,299,Wave 3,44107
2020-11-16,299,Western Europe,99514
2020-11-17,300,China,22
2020-11-17,300,India,29163
2020-11-17,300,Other,179890
2020-11-17,300,USA,157766
2020-11-17,300,Wave 3,43359
2020-11-17,300,Western Europe,118249
2020-11-18,301,China,13
2020-11-18,301,India,38617
2020-11-18,301,Other,201241
2020-11-18,301,USA,160515
2020-11-18,301,Wave 3,63083
2020-11-18,301,Western Europe,144633
2020-11-19,302,China,21
2020-11-19,302,India,45576
2020-11-19,302,Other,213501
2020-11-19,302,USA,170401
2020-11-19,302,Wave 3,62790
2020-11-19,302,Western Europe,131381
2020-11-20,303,China,29
2020-11-20,303,India,45882
2020-11-20,303,Other,219300
2020-11-20,303,USA,187963
2020-11-20,303,Wave 3,66410
2020-11-20,303,Western Europe,130983
2020-11-21,304,China,42
2020-11-21,304,India,46232
2020-11-21,304,Other,220500
2020-11-21,304,USA,196010
2020-11-21,304,Wave 3,75429
2020-11-21,304,Western Europe,127933
2020-11-22,305,China,60
2020-11-22,305,India,45209
2020-11-22,305,Other,197219
